Image,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25
fibrous_0152.jpg,20672.22112484056,61142383.20121204,34148.71875,5045.421875,14891957.296875,-0.5654655612244899,7269.588989221207,273.46875,-267.03125,-382.65625,0.09436543367346939,1439.1630550716986,125.6875,-125.1875,64.40625,0.0529639668367347,4698.405302304298,247.921875,-236.796875,45.625,1.414027423469388,6114.318957360457,229.25,-232.15625,958.53125
fibrous_0202.jpg,24160.109688297187,71931894.87652914,40091.078125,7914.109375,17514786.296875,0.15278778698979595,26506.820793944946,449.34375,-443.265625,101.671875,0.061456473214285684,5419.942281313816,211.25,-206.765625,31.453125,0.20436623086734684,18430.995123359284,434.609375,-420.71875,133.921875,-0.12120615433673462,20587.38403160504,367.46875,-364.265625,-108.984375
fibrous_0168.jpg,25686.309529655613,31992951.973220307,37727.59375,12878.125,18409335.28125,-0.9345583545918367,12544.322809719988,336.21875,-350.390625,-594.09375,-0.04346619897959181,2438.815073409924,157.875,-161.828125,-12.875,0.00682397959183674,7004.2711317977055,302.59375,-293.46875,3.375,1.7387181122448976,10275.372980046803,287.265625,-279.453125,1149.5625
fibrous_0128.jpg,20647.500611447707,10633408.99108408,29161.046875,13282.0,14831324.484375,0.024588647959183675,10778.76798828793,316.421875,-319.75,5.96875,0.05483258928571427,2566.7659264196564,155.71875,-156.96875,39.1875,0.27453124999999995,9187.048583175634,328.078125,-310.84375,173.34375,0.11532047193877548,5801.076244376367,218.0625,-212.28125,105.625
fibrous_0137.jpg,37861.95112563775,1287363.367017332,40306.71875,34475.8125,27289423.03125,0.21221540178571424,9283.671555416813,281.984375,-285.25,147.828125,0.09878268494897963,2641.3208606818703,151.578125,-149.375,69.609375,-0.04480149872448979,15076.303795588059,351.625,-367.59375,-36.453125,-0.12808274872448983,2939.6700914694975,165.15625,-156.328125,-86.828125
fibrous_0116.jpg,28454.314835778074,28650575.265998296,39170.046875,14957.09375,20608405.15625,-0.14636798469387763,42116.58302523704,535.53125,-528.796875,-109.03125,-0.024779974489795895,10569.84256002561,275.515625,-276.296875,-11.15625,-0.18213966836734696,45163.690969571755,599.25,-593.6875,-125.84375,0.2183960459183672,19650.918382290423,363.984375,-359.890625,184.59375
fibrous_0129.jpg,16344.30070073342,22585796.92373909,26451.53125,6832.28125,11995975.265625,0.09542012117346943,9408.962063386878,281.859375,-282.59375,88.921875,0.09366310586734698,2230.057221853728,139.375,-140.375,74.234375,0.10245455994897958,9580.867083099693,313.859375,-302.78125,65.671875,0.09014907525510202,5493.915913825823,207.4375,-200.296875,44.859375
fibrous_0146.jpg,14424.550856983415,16585687.74816342,24806.8125,7513.6875,10230595.015625,0.08440927933673464,4323.6623969362945,226.03125,-218.765625,-0.640625,-0.04427056760204082,871.4403554114417,102.421875,-97.953125,-42.578125,0.01994977678571429,2335.842234671711,181.625,-167.171875,7.078125,-0.3016302614795918,3266.167193217629,177.65625,-175.546875,-126.453125
fibrous_0150.jpg,17406.207852359694,26798458.943673864,28102.671875,7022.6875,12539239.0625,0.41163903061224494,13728.10389039357,371.890625,-369.140625,349.5,0.05933514030612244,2916.3038833815167,181.578125,-178.015625,38.84375,0.018359374999999997,8934.158459904806,351.5625,-336.625,-6.65625,-0.6452726403061222,9398.780544676616,268.5625,-271.515625,-582.46875
fibrous_0189.jpg,25654.951126434953,52411397.38823229,40053.359375,11003.4375,18882316.546875,0.23094228316326543,33796.18096172916,488.953125,-497.71875,210.4375,-0.12446588010204078,7930.075184241266,249.671875,-252.453125,-78.5,0.37043367346938777,30285.105486073342,515.859375,-511.703125,223.15625,-0.8352822066326528,19530.09138886043,364.671875,-349.90625,-656.375
fibrous_0139.jpg,16624.907044802294,18016669.489289153,24207.15625,11424.78125,11965861.765625,0.30588807397959183,8389.89506202998,228.9375,-226.828125,282.5,0.042198660714285706,2247.010301437878,118.09375,-120.03125,38.4375,-0.21507174744897958,9559.743432337922,260.4375,-259.03125,-136.1875,-0.4851801658163265,3235.8122717422416,133.109375,-149.984375,-449.6875
fibrous_0162.jpg,25611.65933753188,13240744.575948084,35319.265625,18578.25,18400551.359375,-0.3843486926020409,13285.935952411228,335.09375,-334.125,-278.953125,-0.006210937499999988,3054.254733042506,162.796875,-162.03125,-8.640625,-0.054924266581632616,10393.565482445916,311.71875,-297.484375,-24.796875,0.7500645727040816,7605.872192172493,243.5625,-238.15625,531.984375
fibrous_0204.jpg,28766.193915816333,40163007.02277077,40920.5,14971.546875,20961618.875,1.0441302614795918,13845.46514834399,360.609375,-354.984375,670.765625,0.12226801658163265,2783.6990982102598,166.65625,-166.296875,76.328125,0.001281090561224496,8782.834123955556,326.9375,-307.984375,17.171875,-1.7214564732142856,10955.911285976426,290.859375,-289.328125,-1112.546875
fibrous_0107.jpg,20917.72608498087,16172626.822953146,26535.84375,15320.21875,14711925.578125,-1.1284048150510204,3383.2142867941157,139.5,-155.71875,-855.046875,0.0023748405612244883,776.6311782740671,70.609375,-72.3125,1.859375,0.1099067283163265,2947.2126282953795,164.578125,-158.0625,68.921875,2.263934151785714,2201.8063172851566,116.5625,-98.84375,1715.671875
fibrous_0185.jpg,26327.166827965564,7594516.425819771,31486.453125,20731.578125,19094719.734375,0.6560666454081632,3666.495891008548,170.953125,-162.90625,441.5,0.032649872448979586,817.7824693728687,80.53125,-78.65625,25.40625,0.22423469387755104,3063.7074234551515,166.71875,-162.5625,192.09375,-1.2141836734693878,2347.663939152388,120.28125,-123.984375,-806.78125
fibrous_0144.jpg,30946.14738919005,14096896.972940989,39092.296875,20921.734375,22401871.171875,-0.1768510841836735,6104.54006827339,256.109375,-257.625,-176.71875,-0.07601243622448979,1206.7176197438077,115.90625,-116.90625,-46.71875,0.007592474489795924,3474.16079439044,208.765625,-222.828125,3.25,0.12566485969387747,4807.882926708353,211.359375,-209.140625,213.28125
fibrous_0145.jpg,31575.03155691964,91429856.76351762,45902.21875,11398.625,22962741.921875,0.6571101721938776,14862.372745245675,376.953125,-393.265625,466.484375,0.21637515943877544,2038.7407561550276,149.015625,-158.140625,160.140625,0.10852120535714284,4788.378167610379,256.65625,-269.75,76.953125,-0.6650948660714284,19700.79840287189,366.765625,-362.890625,-452.546875
fibrous_0198.jpg,23565.737517538262,31679016.54231345,33997.171875,12009.203125,17056550.8125,-1.3143654336734694,23177.029971270516,411.3125,-413.484375,-845.71875,-0.043418367346938755,5657.209168649377,213.234375,-211.125,-39.71875,0.0536049107142857,21967.74708265542,458.078125,-451.78125,58.375,2.498475765306123,11983.524295725012,288.234375,-280.96875,1572.28125
fibrous_0121.jpg,20644.919615752544,30504862.794120833,32749.34375,9862.734375,15222057.09375,0.19285794005102042,15174.55268222547,366.71875,-369.484375,116.796875,-0.04198740433673471,3240.7973688542456,175.359375,-174.390625,-39.171875,0.05516980229591835,9830.409469035325,328.984375,-328.15625,43.734375,-0.511678093112245,10469.817915475445,281.0,-290.484375,-351.109375
fibrous_0160.jpg,35825.80011001276,12205075.204864789,44471.921875,27338.84375,25885322.09375,0.7462053571428573,11849.863498292134,326.5,-338.359375,544.375,0.1641151147959184,2795.7293535780173,165.359375,-170.078125,115.96875,-0.027270408163265307,10941.29966009142,356.703125,-362.4375,-19.3125,-1.0000653698979591,6544.954009339613,240.3125,-235.4375,-740.84375
fibrous_0171.jpg,35762.49571986607,16182863.253398234,42482.734375,24219.140625,25967765.171875,0.27213727678571414,18655.48392007599,416.59375,-414.078125,157.984375,0.007158003826530607,4377.408645710324,202.09375,-199.6875,9.953125,-0.11482541454081634,14747.576776663736,370.90625,-392.203125,-74.859375,-0.5228005420918367,10097.483249072207,304.703125,-299.296875,-286.109375
fibrous_0104.jpg,23007.46918048469,44109920.01013712,38824.078125,11123.453125,16520678.5,-0.4371619897959183,18322.277829087892,383.640625,-388.09375,-303.03125,-0.07800382653061225,3822.3368821644144,180.5,-183.46875,-41.46875,0.11076530612244899,12233.630018221333,370.78125,-355.734375,82.09375,0.6403125000000001,13558.143825169935,314.65625,-310.421875,481.65625
fibrous_0170.jpg,28807.824672353316,19072667.27136531,37460.375,18472.1875,20853214.671875,-0.4915338010204081,7488.648387449649,267.796875,-253.390625,-325.4375,-0.003636798469387751,1456.4929095301272,123.6875,-120.109375,7.46875,-0.01069515306122448,4299.243566623202,233.09375,-229.65625,-22.375,0.9721572066326533,6110.761679429387,205.25,-217.140625,673.28125
fibrous_0136.jpg,26524.70149234694,85171915.13642822,42884.15625,7980.875,19124703.0625,-0.1823828125,22140.37747323864,427.34375,-454.21875,-78.828125,-0.0919220344387755,4126.052034256193,199.0,-206.796875,-60.734375,-0.2390122767857144,11030.545927652665,368.140625,-345.5625,-166.203125,0.08899952168367366,19861.81273852687,385.953125,-366.203125,-24.546875
fibrous_0123.jpg,32425.169778380096,50112356.43303408,41755.0625,17998.09375,23581991.21875,0.3062842793367347,8256.069462259824,312.625,-314.296875,-55.359375,-0.023632812500000003,1715.3444812006633,145.9375,-144.0,-28.984375,0.010002391581632646,4597.508225254088,233.046875,-261.46875,8.765625,-0.6834669961734694,5982.038688670533,250.75,-238.171875,23.765625
fibrous_0193.jpg,31359.274499362247,12023603.438240962,37371.5,20261.359375,22619562.03125,0.12785395408163266,22689.99782909465,399.90625,-401.65625,23.75,-0.02488679846938776,5417.7013385998,200.984375,-199.421875,-28.59375,-0.17463010204081633,15910.716034721207,362.828125,-371.671875,-120.75,-0.33036830357142855,11207.504087815945,288.25,-281.78125,-133.28125
fibrous_0187.jpg,22269.596242028067,19120088.798591968,27425.171875,9757.8125,16155558.75,0.08627551020408165,3170.552003019737,197.0625,-182.4375,23.4375,0.035703124999999974,461.15940402127353,76.375,-73.515625,24.34375,0.029445153061224486,961.7125076914568,107.828125,-122.734375,17.1875,-0.06544164540816308,3839.336086587459,180.703125,-195.234375,26.15625
fibrous_0149.jpg,19039.058715720665,45763700.668355994,33705.265625,6952.296875,13972882.453125,-0.3179551977040817,15117.539919697401,344.40625,-348.4375,-255.796875,-0.02182158801020409,2621.7979611710043,150.265625,-152.703125,-20.703125,0.11381297831632654,4819.409376494373,232.546875,-224.5625,74.671875,0.5704456313775513,13762.496690647327,311.6875,-300.6875,449.484375
fibrous_0127.jpg,27296.38817362882,19181747.385099202,35679.578125,15092.15625,19693293.015625,-0.14793606505102044,9668.26097735396,262.671875,-282.1875,-70.953125,-0.059664381377551014,1606.7446601664587,118.59375,-120.625,-33.265625,-0.08834741709183674,2943.462144404797,180.515625,-187.03125,-69.578125,0.11687898596938766,9084.88309965131,253.609375,-239.875,42.109375
fibrous_0147.jpg,14087.610768494897,30467642.695633717,24312.5625,5025.734375,10244387.59375,-0.06905691964285716,23066.544762996506,350.8125,-343.578125,-1.921875,-0.15033402423469386,5349.033415604786,176.34375,-170.03125,-115.953125,0.07785315688775511,18553.38882190197,354.171875,-355.90625,57.390625,-0.31288823341836736,13344.462302767359,254.984375,-271.4375,-344.015625
fibrous_0201.jpg,29037.64238998724,39789074.92316718,41740.296875,12594.59375,20900612.5,0.27408242984693876,46230.411500164686,574.5625,-571.734375,223.984375,0.31634327168367354,11249.112630422098,297.671875,-294.390625,215.671875,0.15068957270408165,46597.52873635518,605.34375,-617.390625,67.984375,0.40086495535714284,23832.63245509378,393.390625,-397.65625,199.046875
fibrous_0194.jpg,22937.609953762756,42821716.05719979,35910.90625,9742.09375,16692785.59375,-0.2888305165816325,18299.41245753149,386.453125,-380.875,-147.328125,-0.05460379464285713,4018.4572175361095,190.421875,-188.34375,-34.046875,-0.017862723214285718,13730.459143157757,392.65625,-365.359375,-7.296875,0.41384964923469403,12060.520038176273,289.75,-299.609375,192.515625
fibrous_0122.jpg,30120.690090082906,117106997.86999758,46428.25,9030.203125,22125860.546875,0.12832987882653088,17892.071479756603,415.265625,-420.53125,-41.578125,-0.0677000956632653,3441.5309935309756,193.28125,-189.5,-36.203125,0.09357700892857146,11208.475847556641,377.9375,-369.921875,54.015625,-0.4597600446428574,16021.063031544107,364.703125,-347.984375,-25.453125
fibrous_0113.jpg,25861.445268654345,28698236.9407636,37151.375,12484.703125,18679938.171875,0.6212300701530614,25377.275577198827,442.59375,-443.734375,318.921875,0.14813058035714288,5979.0792967417965,220.078125,-224.953125,98.296875,-0.002714445153061247,22896.846890977424,456.015625,-455.75,13.421875,-0.7980683992346939,14184.570896115103,323.125,-317.40625,-342.953125
fibrous_0130.jpg,20385.807605229595,86252839.29622388,36128.4375,6530.515625,14776279.84375,1.7613791454081635,14372.894240787286,380.609375,-360.90625,1325.21875,0.07893973214285711,2564.1363769135096,166.90625,-164.8125,51.96875,0.1221970663265306,7272.728979775436,307.828125,-288.265625,81.375,-3.285939094387756,14277.841590860822,304.953125,-328.828125,-2494.53125
fibrous_0176.jpg,29872.20911033163,36745299.09416736,40490.53125,16579.5,21441829.625,0.882570950255102,8907.761818474115,254.390625,-256.15625,495.828125,0.1931433354591837,1911.7593143501817,124.0,-121.65625,145.734375,-0.11566087372448981,7157.277655559573,247.921875,-252.703125,-94.703125,-1.185711894132653,6407.473446823956,209.65625,-198.703125,-554.453125
fibrous_0115.jpg,23781.09152503189,19666546.877800457,29064.515625,15199.203125,17317371.109375,0.41629862882653057,8477.336877050944,262.15625,-261.796875,323.234375,-0.05358498086734694,1871.6264763884599,127.75,-129.59375,-38.609375,0.03725047831632654,5710.828044269519,244.953125,-255.578125,16.265625,-0.9933522002551018,5294.044128522661,189.84375,-195.734375,-762.296875
fibrous_0178.jpg,21134.99421635841,37944756.38865872,36901.984375,11244.03125,15295254.953125,0.19741230867346926,18825.21777120023,383.65625,-405.0625,139.90625,-0.047319834183673484,4128.784767531187,191.0,-191.796875,-37.03125,0.05034757653061226,14587.367389108464,405.75,-379.1875,40.0625,-0.5367841198979592,12338.391013678627,304.515625,-286.328125,-390.90625
fibrous_0165.jpg,26295.729631696435,33216846.401168503,36393.6875,12522.921875,18949658.71875,-0.3980723852040816,13916.926036943678,293.375,-332.34375,-267.03125,-0.12775988520408163,2510.8431907248114,135.984375,-144.1875,-87.84375,0.07970344387755102,7723.277884770098,278.5,-274.0,26.125,0.41286511479591836,12673.523832740831,283.8125,-255.0625,270.53125
fibrous_0155.jpg,19801.673608896683,11487781.188007265,27380.4375,12615.234375,14312144.453125,-0.25448022959183675,3934.715251746505,196.0625,-184.125,-190.34375,0.011903698979591842,725.7924258681278,87.859375,-85.078125,0.53125,-0.04990593112244896,1741.9276786371565,158.484375,-148.328125,-31.5,0.544671556122449,3377.601059182047,154.21875,-158.25,382.28125
fibrous_0208.jpg,27824.724059311215,70297791.03503126,39563.078125,12762.5,19571938.3125,-0.3969276147959183,8265.087790634681,300.921875,-290.90625,-336.375,-0.0022608418367346963,1518.176180271323,134.328125,-134.203125,1.78125,0.0937547831632653,4873.070024703818,261.203125,-265.171875,56.0625,0.7870727040816325,7932.386799277725,245.78125,-259.578125,678.09375
fibrous_0167.jpg,29404.733617665814,27085328.77594446,38973.609375,18390.984375,21415646.6875,-0.8477654655612245,6744.920869080472,240.953125,-242.6875,-531.984375,-0.12137197066326531,1455.2608034668579,115.703125,-118.8125,-74.734375,-0.15579001913265308,5410.841371621728,248.328125,-245.6875,-108.640625,1.3314150191326533,4815.890705003327,191.34375,-183.09375,839.765625
fibrous_0153.jpg,29494.417049585467,8942844.602887904,35883.65625,24172.515625,20961468.453125,-0.8407820471938776,1616.8209404451843,141.546875,-141.890625,-628.078125,0.036198182397959196,331.91955054904696,66.234375,-66.578125,25.984375,0.021800860969387756,866.2446658338565,125.296875,-119.890625,11.296875,1.7901586415816326,1179.8423189098862,111.046875,-107.203125,1334.109375
fibrous_0188.jpg,13012.630826690056,27266167.604732748,24193.625,3237.90625,9305953.734375,0.4923022959183673,8388.651951257858,262.09375,-258.078125,386.90625,0.17524394132653062,1651.8414761986376,122.15625,-120.8125,119.4375,0.1441294642857143,4315.658486768779,226.15625,-206.75,101.34375,-0.4588727678571428,6641.693170397344,213.453125,-215.984375,-415.5
fibrous_0192.jpg,21842.18419403698,25076806.648469254,32749.046875,15274.21875,15547463.265625,-1.523097895408163,5227.931611937165,196.21875,-168.265625,-1103.3125,-0.03911033163265305,695.6394448175074,77.28125,-68.328125,-31.90625,-0.0063727678571428555,1028.2167352020479,103.5625,-100.625,-0.8125,2.9288647959183676,6512.626321113191,173.625,-181.15625,2110.90625
fibrous_0135.jpg,33718.403730070146,89236280.04630612,47737.75,16006.578125,24251263.421875,-1.4229209183673472,15836.560245120687,411.484375,-412.421875,-337.21875,-0.0884422831632653,3127.2283090531946,188.953125,-190.140625,-77.3125,0.0185841836734694,7760.182098637937,298.375,-323.625,6.90625,2.5805149872448974,12736.79930792736,331.421875,-333.546875,442.5
fibrous_0190.jpg,27899.058036511484,20654336.874697287,37022.421875,18182.21875,20142510.234375,-0.6515760522959183,5291.405991690923,232.984375,-235.140625,-420.265625,-0.01592394770408163,943.9296376987696,108.328125,-106.46875,2.390625,-0.004806281887755118,2476.5406756233974,202.0,-183.34375,-10.203125,1.255380261479592,4965.986977509331,197.671875,-197.40625,847.703125
fibrous_0172.jpg,21582.36952646684,25834653.482382998,30520.890625,9793.5625,15305760.0625,-1.4183984375,5293.705015814496,239.0625,-256.0625,-1077.109375,0.035968590561224485,1117.747501662678,115.515625,-120.65625,19.859375,0.030982940051020418,3483.7082557591157,231.65625,-232.609375,25.265625,2.9447026466836737,3811.3942913343,205.859375,-188.328125,2213.796875
fibrous_0109.jpg,27509.313223054844,43728154.77864367,41171.625,13638.9375,19744594.796875,0.1004591836734695,16575.28761784494,381.703125,-383.015625,83.09375,0.0037244897959183686,3370.4137027238007,180.171875,-184.09375,2.90625,0.0760331632653061,9778.765755074546,331.765625,-329.046875,58.03125,-0.18974489795918362,12583.571138662277,309.3125,-320.515625,-157.46875
fibrous_0103.jpg,35735.657459343114,34807105.71065727,46253.03125,19594.234375,25856355.859375,0.04209263392857142,29875.834475310938,485.46875,-485.484375,29.046875,-0.0749529655612245,6701.21427459217,242.453125,-243.15625,-43.484375,0.12791055484693883,23229.689177247474,471.5,-484.6875,79.765625,-0.3090441645408163,18574.128335252764,358.796875,-370.078125,-188.546875
fibrous_0164.jpg,25136.223451052298,24187671.412993774,35745.421875,15320.171875,18172918.703125,-0.15158801020408164,18404.81811261486,363.5,-366.984375,-144.5625,-0.048392857142857126,4261.729920410928,181.59375,-187.203125,-44.0,-0.08200892857142854,15663.889737615675,390.125,-384.0625,-72.5625,0.1579974489795918,10804.254644604302,260.109375,-267.734375,157.125
fibrous_0133.jpg,19892.084859693885,13234199.523579404,27891.984375,11818.59375,14357210.78125,-0.5589293686224489,7321.439408728986,247.140625,-249.609375,-388.328125,-0.05431202168367348,1548.1169806326218,120.234375,-121.921875,-43.453125,-0.016403858418367355,4554.224602668036,231.03125,-227.140625,-3.203125,0.9549226721938775,4910.402322206445,191.40625,-188.3125,646.296875
fibrous_0125.jpg,22575.439103954082,29621590.829832114,35085.765625,11233.953125,16339718.46875,-0.30350047831632654,12714.577084728651,351.203125,-349.828125,-261.015625,-0.03303491709183673,2663.070905003734,162.40625,-165.96875,-20.390625,-0.10947305484693877,8222.087757791798,288.203125,-288.015625,-84.890625,0.5078962053571427,9147.338538506703,273.140625,-270.328125,460.859375
fibrous_0140.jpg,23351.79633769133,18600397.62471515,31651.078125,13684.578125,16873430.0625,-0.3559661989795918,5423.563866869192,236.0,-235.453125,-278.625,-0.023738839285714283,954.1177918309593,108.671875,-111.0,-16.40625,-0.02379942602040816,2562.0683250636944,203.0625,-192.953125,-13.96875,0.6407158801020408,5189.265895367247,201.59375,-194.1875,508.03125
fibrous_0105.jpg,25334.924078443884,65560379.47355829,37467.21875,9667.859375,18264944.65625,0.7597130102040819,12987.32732430636,311.6875,-305.9375,692.65625,0.19528539540816323,2844.573783839822,154.921875,-150.828125,143.625,0.2260331632653061,10236.437697547653,302.046875,-300.921875,164.59375,-0.9335698341836738,9093.316457646632,234.53125,-238.046875,-954.4375
fibrous_0216.jpg,20490.80835459184,15122139.401780812,27933.5625,11981.9375,14933061.5625,0.6689716198979595,7908.685294289651,243.921875,-235.234375,334.21875,0.009882015306122451,1741.4830700011062,113.46875,-112.5625,2.75,-0.06838329081632652,5603.493691918734,234.4375,-226.734375,-38.4375,-1.3082971938775505,5249.619984621316,186.5,-196.8125,-660.1875
fibrous_0110.jpg,26452.889714604597,3265151.2816267903,30886.234375,22903.84375,18985288.46875,-0.41402184311224494,2781.7382823733524,146.953125,-156.578125,-264.578125,0.0679328762755102,682.4412821145078,74.5625,-78.5625,47.734375,-0.07225845025510207,2563.0720423553576,165.671875,-155.703125,-44.828125,1.0318423150510203,1348.802071969972,105.546875,-94.046875,672.359375
fibrous_0174.jpg,13964.753451849494,10108782.383476503,22721.796875,9620.765625,10201964.625,0.6416836734693878,2366.278839886294,171.140625,-165.390625,459.9375,0.005007971938775511,450.57236139425953,75.734375,-74.84375,2.03125,-0.013981186224489798,1115.489958039375,134.859375,-123.40625,-7.65625,-1.268343431122449,1987.5516762607865,137.8125,-141.703125,-913.78125
fibrous_0035.jpg,33231.296534598216,32433389.21358228,42024.78125,22355.921875,24090539.421875,-0.5394953762755101,3975.3038083538177,211.90625,-198.140625,-512.140625,-0.08917809311224495,858.45249126849,98.96875,-95.359375,-69.296875,0.03883051658163263,2876.3520898636375,187.875,-182.421875,33.671875,0.8114564732142857,2880.6704492264366,157.015625,-162.09375,816.390625
fibrous_0177.jpg,27128.04958944515,15093463.980523044,35325.984375,17746.703125,19592285.328125,0.13071428571428576,14717.870585115741,351.875,-336.671875,56.8125,0.07091996173469386,3878.3702500803693,184.1875,-174.90625,58.78125,0.1633003826530612,19024.555963901916,416.390625,-402.21875,120.4375,-0.048668686224489804,6116.686513749154,216.796875,-220.59375,62.71875
fibrous_0183.jpg,22201.05965800383,7107439.365044055,27280.21875,14547.59375,16038254.328125,0.2662507971938775,12163.981433619985,292.625,-295.921875,230.609375,0.08402184311224487,2763.005435010843,148.25,-150.890625,77.046875,0.04209103954081634,8096.984165356272,278.984375,-280.359375,37.765625,-0.28043606505102037,6752.894435300761,208.0625,-204.578125,-230.078125
